Waf: Entering directory `/home/gman/Downloads/ns-allinone-3.29/ns-3.29/build'
Waf: Leaving directory `/home/gman/Downloads/ns-allinone-3.29/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.742s)
1.01757	536
1.06134	1072
1.1137	1608
1.16605	2144
1.20896	2680
1.22784	3216
1.26131	3752
1.28019	4288
1.29907	4824
1.31616	5360
1.34035	5896
1.35923	6432
1.37466	2680
1.43635	2787
1.47066	2890
1.53235	2989
1.56666	3085
1.62835	3178
1.66266	3268
1.72435	3355
1.75866	3440
1.82035	3523
1.85466	3604
1.91635	3683
1.95066	3761
2.01235	3837
2.04666	3911
2.10835	3984
2.14266	4056
2.20435	4126
2.23866	4195
2.30035	4263
2.33466	4330
2.39635	4396
2.43066	4461
2.49235	4525
2.52666	4588
2.58835	4650
2.62266	4711
2.68435	4771
2.71866	4831
2.78035	4890
2.81466	4948
2.87635	5006
2.91066	5063
2.97235	5119
3.00666	5175
3.06835	5230
3.10266	5284
3.16435	5338
3.19866	5391
3.26035	5444
3.29466	5496
3.35635	5548
3.39066	5599
3.45235	5650
3.48666	5700
3.54835	5750
3.58266	5799
3.64435	5848
3.67866	5897
3.74035	5945
3.77466	5993
3.83635	6040
3.87066	6087
3.93235	6134
3.96666	6180
4.02835	6226
4.06266	6272
4.12435	6317
4.15866	6362
4.22035	6407
4.25466	6451
4.31635	6495
4.35066	6539
4.41235	6582
4.44666	6625
4.50835	6668
4.54266	6711
4.60435	6753
4.63866	6795
4.70035	6837
4.73466	6879
4.79635	6920
4.83066	6961
4.89235	7002
4.92666	7043
4.98835	7083
5.02266	7123
5.08435	7163
5.11866	7203
5.18035	7242
5.21466	7281
5.27635	7320
5.31066	7359
5.37235	7398
5.40666	7436
5.46835	7474
5.50266	7512
5.56435	7550
5.59866	7588
5.66035	7625
5.69466	7662
5.75635	7699
5.79066	7736
5.85235	7773
5.88666	7809
5.94835	7845
5.98266	7881
6.04435	7917
6.07866	7953
6.14035	7989
6.17466	8024
6.23635	8059
6.27066	8094
6.33235	8129
6.36666	8164
6.42835	8199
6.46266	8234
6.52435	8268
6.55866	8302
6.62035	8336
6.65466	8370
6.71635	8404
6.75066	8438
6.81235	8472
6.84666	8505
6.90835	8538
6.94266	8571
7.00435	8604
7.03866	8637
7.10035	8670
7.13466	8703
7.19635	8736
7.23066	8768
7.29235	8800
7.32666	8832
7.38835	8864
7.42266	8896
7.48435	8928
7.51866	8960
7.58035	8992
7.61466	9023
7.67635	9054
7.71066	9085
7.77235	9116
7.80666	9147
7.86835	9178
7.90266	9209
7.96435	9240
7.99866	9271
8.06035	9301
8.09466	9331
8.15635	9361
8.19066	9391
8.25235	9421
8.28666	9451
8.34835	9481
8.38266	9511
8.44435	9541
8.47866	9571
