Waf: Entering directory `/home/gman/Downloads/ns-allinone-3.29/ns-3.29/build'
Waf: Leaving directory `/home/gman/Downloads/ns-allinone-3.29/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.422s)
ns3::TcpNewReno
Application Data Rate: 
1Mbps
Channel Data Rate: 
4Mbps
1.00623	536
1.01363	1072
1.0221	1608
1.03056	2144
1.03785	2680
1.03964	3216
1.04632	3752
1.05529	4288
1.05765	4824
1.07129	5360
1.07365	5896
1.08729	6432
1.08965	6968
1.10329	7504
1.10565	8040
1.11929	8576
1.12165	9112
RxDrop at 1.13336
1.13529	9648
1.1513	1072
1.16847	1340
1.17665	1554
1.18512	1738
1.1933	1903
1.20058	2053
1.20758	2192
1.21647	2323
1.21854	2446
1.23247	2563
1.23454	2675
1.24847	2782
1.25054	2885
1.26447	2984
1.26654	3080
1.28047	3173
1.28254	3263
1.29647	3351
1.29854	3436
1.31247	3519
1.31454	3600
1.32847	3679
1.33054	3757
1.34447	3833
1.34654	3907
1.36047	3980
1.36254	4052
1.37647	4122
1.37854	4191
RxDrop at 1.38936
1.39366	4259
1.4073	1072
RxDrop at 1.42136
1.62329	1340
1.6452	1072
1.65978	1340
1.66824	1554
1.67671	1738
1.68518	1903
1.69247	2053
1.69976	2192
1.70704	2323
1.7094	2446
1.71551	2563
1.71787	2675
1.72398	2782
1.72634	2885
1.73245	2984
1.73481	3080
1.73974	3173
1.7421	3263
1.74702	3351
1.74938	3436
1.75174	3519
1.75549	3600
1.75785	3679
1.76021	3757
1.76396	3833
1.76632	3907
1.76868	3980
1.77125	4052
1.77361	4122
1.77597	4191
1.77854	4259
1.7809	4326
1.78326	4392
1.78582	4457
1.78818	4521
1.79054	4584
1.7929	4646
1.79526	4707
1.79762	4768
1.79998	4828
1.80234	4887
1.8047	4945
1.80706	5003
1.80942	5060
1.8113	5116
1.81366	5172
1.82329	5227
1.82565	5281
1.83929	5335
1.84165	5388
1.85529	5441
1.85765	5493
1.87129	5545
1.87365	5596
1.88729	5647
1.88965	5697
1.90329	5747
1.90565	5796
1.91929	5845
1.92165	5894
1.93529	5942
1.93765	5990
1.95129	6037
1.95365	6084
1.96729	6131
1.96965	6177
1.98329	6223
1.98565	6269
1.99929	6314
2.00165	6359
2.01529	6404
2.01765	6448
2.03129	6492
2.03365	6536
2.04729	6579
2.04965	6622
2.06329	6665
2.06565	6708
2.07929	6750
2.08165	6792
2.09529	6834
2.09765	6876
2.11129	6917
2.11365	6958
2.12729	6999
2.12965	7040
2.14329	7080
2.14565	7120
2.15929	7160
2.16165	7200
2.17529	7239
2.17765	7278
2.19129	7317
2.19365	7356
2.20729	7395
2.20965	7433
2.22329	7471
2.22565	7509
2.23929	7547
2.24165	7585
2.25529	7622
2.25765	7659
2.27129	7696
2.27365	7733
2.28729	7770
2.28965	7806
2.30329	7842
2.30565	7878
2.31929	7914
2.32165	7950
2.33529	7986
2.33765	8021
2.35129	8056
2.35365	8091
2.36729	8126
2.36965	8161
2.38329	8196
2.38565	8231
2.39929	8265
2.40165	8299
2.41529	8333
2.41765	8367
2.43129	8401
2.43365	8435
2.44729	8469
2.44965	8502
2.46329	8535
2.46565	8568
2.47929	8601
2.48165	8634
RxDrop at 2.49218
RxDrop at 2.49543
2.49648	8667
2.51132	1072
2.52886	1340
2.53704	1554
2.54551	1738
2.55369	1903
RxDrop at 2.55787
2.56217	2053
2.5753	1072
2.58959	1340
2.59806	1554
2.60624	1738
2.61353	1903
2.62053	2053
2.62782	2192
2.62989	2323
2.64047	2446
2.64254	2563
2.65647	2675
2.65854	2782
2.67247	2885
2.67454	2984
2.68847	3080
2.69054	3173
2.70447	3263
2.70654	3351
2.72047	3436
2.72254	3519
2.73647	3600
2.73854	3679
2.75247	3757
2.75454	3833
2.76847	3907
2.77054	3980
2.78447	4052
2.78654	4122
2.80047	4191
2.80254	4259
2.81647	4326
2.81854	4392
2.83247	4457
2.83454	4521
2.84847	4584
2.85054	4646
2.86447	4707
2.86654	4768
2.88047	4828
2.88254	4887
2.89647	4945
2.89854	5003
2.91247	5060
2.91454	5116
2.92847	5172
2.93054	5227
2.94447	5281
2.94654	5335
2.96047	5388
2.96254	5441
2.97647	5493
2.97854	5545
2.99247	5596
2.99454	5647
3.00847	5697
3.01054	5747
3.02447	5796
3.02654	5845
3.04047	5894
3.04254	5942
3.05647	5990
3.05854	6037
3.07247	6084
3.07454	6131
3.08847	6177
3.09054	6223
3.10447	6269
3.10654	6314
3.12047	6359
3.12254	6404
3.13647	6448
3.13854	6492
3.15247	6536
3.15454	6579
3.16847	6622
3.17054	6665
3.18447	6708
3.18654	6750
3.20047	6792
