Waf: Entering directory `/home/gman/Downloads/ns-allinone-3.29/ns-3.29/build'
[2259/2314] Compiling scratch/part3.cc
[2279/2314] Linking build/scratch/part3
Waf: Leaving directory `/home/gman/Downloads/ns-allinone-3.29/ns-3.29/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (7.427s)
0.0061856	536
0.0133024	1072
0.0212768	1608
0.0292512	2144
0.0362816	2680
0.0381696	3216
0.044256	3752
0.046144	4288
0.048032	4824
0.0522304	5360
0.0541184	4288
0.0656384	4355
RxDrop at 0.069832
0.0799872	3752
0.097632	3828
0.105632	3903
0.113632	3976
0.121632	4048
0.129632	4118
0.137632	4187
0.145632	4255
0.153632	4322
0.161632	4388
0.169632	4453
0.177632	4517
0.185632	4580
0.193632	4642
RxDrop at 0.195944
0.201645	3752
RxDrop at 0.208434
0.233632	3828
0.241632	3903
0.249632	3976
0.257632	4048
0.265632	4118
0.273632	4187
0.281632	4255
0.289632	4322
0.297632	4388
0.305632	4453
0.313632	4517
0.321632	4580
0.329632	4642
0.337632	4703
0.345632	4764
0.353632	4824
0.361632	4883
0.369632	4941
0.377632	4999
0.385632	5056
0.393632	5112
0.401632	5168
0.409632	5223
0.417632	5278
0.425632	5332
0.433632	5385
0.441632	5438
0.449632	5490
0.457632	5542
0.465632	5593
0.473632	5644
0.481632	5694
0.489632	5744
0.497632	5794
0.505632	5843
0.513632	5892
0.521632	5940
0.529632	5988
0.537632	6035
0.545632	6082
0.553632	6129
0.561632	6175
0.569632	6221
0.577632	6267
0.585632	6312
0.593632	6357
0.601632	6402
0.609632	6446
0.617632	6490
0.625632	6534
0.633632	6577
0.641632	6620
0.649632	6663
0.657632	6706
0.665632	6748
0.673632	6790
0.681632	6832
0.689632	6874
0.697632	6915
0.705632	6956
0.713632	6997
0.721632	7038
RxDrop at 0.725832
RxDrop at 0.732888
0.736944	3752
RxDrop at 0.755944
0.761645	3216
0.783974	3305
0.785632	3391
0.793632	3475
0.801632	3557
0.809632	3637
0.817632	3715
0.825632	3792
0.833632	3867
0.841632	3941
0.849632	4013
0.857632	4084
0.865632	4154
0.873632	4223
0.881632	4291
0.889632	4357
0.897632	4422
0.905632	4486
0.913632	4550
0.921632	4613
0.929632	4675
0.937632	4736
0.945632	4796
0.953632	4855
0.961632	4914
0.969632	4972
0.977632	5029
0.985632	5086
0.993632	5142
1.00163	5197
1.00963	5252
1.01763	5306
1.02563	5360
1.03363	5413
1.04163	5466
1.04963	5518
1.05763	5570
1.06563	5621
1.07363	5672
1.08163	5722
1.08963	5772
1.09763	5821
1.10563	5870
1.11363	5918
1.12163	5966
1.12963	6014
1.13763	6061
1.14563	6108
1.15363	6155
1.16163	6201
1.16963	6247
1.17763	6292
1.18563	6337
1.19363	6382
1.20163	6427
1.20963	6471
1.21763	6515
1.22563	6559
1.23363	6602
1.24163	6645
1.24963	6688
1.25763	6730
1.26563	6772
1.27363	6814
1.28163	6856
1.28963	6897
1.29763	6938
1.30563	6979
1.31363	7020
1.32163	7060
1.32963	7100
1.33763	7140
1.34563	7180
1.35363	7220
1.36163	7259
1.36963	7298
1.37763	7337
1.38563	7376
1.39363	7414
1.40163	7452
1.40963	7490
1.41763	7528
1.42563	7566
1.43363	7603
1.44163	7640
1.44963	7677
1.45763	7714
1.46563	7751
1.47363	7788
1.48163	7824
1.48963	7860
1.49763	7896
1.50563	7932
1.51363	7968
1.52163	8004
1.52963	8039
1.53763	8074
1.54563	8109
1.55363	8144
1.56163	8179
1.56963	8214
1.57763	8248
1.58563	8282
1.59363	8316
1.60163	8350
1.60963	8384
1.61763	8418
1.62563	8452
1.63363	8485
1.64163	8518
1.64963	8551
1.65763	8584
1.66563	8617
1.67363	8650
1.68163	8683
1.68963	8716
1.69763	8748
1.70563	8780
1.71363	8812
1.72163	8844
1.72963	8876
1.73763	8908
1.74563	8940
1.75363	8972
1.76163	9004
1.76963	9035
1.77763	9066
1.78563	9097
1.79363	9128
1.80163	9159
1.80963	9190
1.81763	9221
1.82563	9252
1.83363	9283
1.84163	9313
1.84963	9343
1.85763	9373
1.86563	9403
1.87363	9433
1.88163	9463
1.88963	9493
1.89763	9523
1.90563	9553
1.91363	9583
1.92163	9612
1.92963	9641
1.93763	9670
1.94563	9699
1.95363	9728
1.96163	9757
1.96963	9786
1.97763	9815
1.98563	9844
1.99363	9873
2.00163	9902
2.00963	9931
2.01763	9959
2.02563	9987
2.03363	10015
2.04163	10043
2.04963	10071
2.05763	10099
2.06563	10127
2.07363	10155
2.08163	10183
2.08963	10211
2.09763	10239
2.10563	10267
2.11363	10294
2.12163	10321
2.12963	10348
2.13763	10375
2.14563	10402
2.15363	10429
2.16163	10456
2.16963	10483
2.17763	10510
2.18563	10537
2.19363	10564
2.20163	10591
2.20963	10618
2.21763	10645
2.22563	10671
2.23363	10697
2.24163	10723
2.24963	10749
2.25763	10775
2.26563	10801
2.27363	10827
2.28163	10853
RxDrop at 2.28583
2.29599	3216
2.31431	3305
2.32163	3391
2.32963	3475
2.33763	3557
2.34563	3637
2.35363	3715
2.36163	3792
2.36963	3867
2.37763	3941
2.38563	4013
2.39363	4084
2.40163	4154
2.40963	4223
2.41763	4291
2.42563	4357
2.43363	4422
2.44163	4486
2.44963	4550
2.45763	4613
2.46563	4675
2.47363	4736
2.48163	4796
2.48963	4855
2.49763	4914
2.50563	4972
2.51363	5029
2.52163	5086
2.52963	5142
2.53763	5197
2.54563	5252
2.55363	5306
2.56163	5360
2.56963	5413
2.57763	5466
2.58563	5518
2.59363	5570
RxDrop at 2.59594
2.60164	3216
2.62397	3305
2.62563	3391
2.63363	3475
2.64163	3557
2.64963	3637
2.65763	3715
2.66563	3792
2.67363	3867
2.68163	3941
2.68963	4013
2.69763	4084
2.70563	4154
2.71363	4223
2.72163	4291
2.72963	4357
2.73763	4422
2.74563	4486
2.75363	4550
2.76163	4613
2.76963	4675
2.77763	4736
2.78563	4796
2.79363	4855
2.80163	4914
2.80963	4972
2.81763	5029
2.82563	5086
2.83363	5142
2.84163	5197
2.84963	5252
2.85763	5306
2.86563	5360
2.87363	5413
2.88163	5466
2.88963	5518
2.89763	5570
2.90563	5621
2.91363	5672
2.92163	5722
2.92963	5772
2.93763	5821
2.94563	5870
2.95363	5918
2.96163	5966
2.96963	6014
2.97763	6061
2.98563	6108
2.99363	6155
3.00163	6201
3.00963	6247
3.01763	6292
3.02563	6337
RxDrop at 3.02794
3.03364	3216
RxDrop at 3.03949
RxDrop at 3.67172
4.02563	536
4.23969	1072
4.24767	1608
4.25564	2144
4.26267	2680
4.26267	2787
4.26456	2890
4.27253	2989
4.27956	3085
4.2866	3178
4.29363	3268
4.30066	3355
4.30674	3440
4.31052	3523
4.3166	3604
4.32269	3683
4.32647	3761
4.33255	3837
4.56163	3911
4.56963	3984
4.57763	4056
RxDrop at 4.58183
4.59199	2877
4.60959	2976
4.61662	3072
4.62397	3165
4.62563	3255
4.63363	3343
4.64163	3428
4.64963	3511
4.65763	3592
4.66563	3671
4.67363	3749
4.68163	3825
4.68963	3900
4.69763	3973
4.70563	4045
4.71363	4116
4.72163	4185
4.72963	4253
4.73763	4320
4.74563	4386
4.75363	4451
4.76163	4515
4.76963	4578
4.77763	4640
4.78563	4701
4.79363	4762
4.80163	4822
4.80963	4881
4.81763	4939
4.82563	4997
4.83363	5054
4.84163	5110
4.84963	5166
4.85763	5221
4.86563	5276
4.87363	5330
4.88163	5383
4.88963	5436
4.89763	5488
4.90563	5540
4.91363	5591
4.92163	5642
4.92963	5692
4.93763	5742
4.94563	5792
4.95363	5841
4.96163	5890
4.96963	5938
4.97763	5986
4.98563	6033
4.99363	6080
5.00163	6127
5.00963	6173
5.01763	6219
5.02563	6265
5.03363	6310
5.04163	6355
5.04963	6400
5.05763	6444
5.06563	6488
5.07363	6532
5.08163	6575
5.08963	6618
